id,subject,grade,sourceType,sourceId,lessonId,title,text,profileId,voice,localOutputPath,r2ObjectKey,rawInstanceCount,lessonIds,warning
eng6-p2b-vocab-00001,english,6,vocabulary-word,subject-05ff882e,1,subject,subject,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\subject-05ff882e.mp3,audio/tts/assets/en-v1/vocabulary-word/subject-05ff882e.mp3,3,1|2|3,meaning-not-english:môn học|meaning-not-english:môn học|meaning-not-english:môn học
eng6-p2b-vocab-00002,english,6,vocabulary-word,classmate-f6251017,1,classmate,classmate,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\classmate-f6251017.mp3,audio/tts/assets/en-v1/vocabulary-word/classmate-f6251017.mp3,3,1|2|3,meaning-not-english:bạn cùng lớp|meaning-not-english:bạn cùng lớp|meaning-not-english:bạn cùng lớp
eng6-p2b-vocab-00003,english,6,vocabulary-word,uniform-10ab68a6,1,uniform,uniform,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\uniform-10ab68a6.mp3,audio/tts/assets/en-v1/vocabulary-word/uniform-10ab68a6.mp3,3,1|2|3,meaning-not-english:đồng phục|meaning-not-english:đồng phục|meaning-not-english:đồng phục
eng6-p2b-vocab-00004,english,6,vocabulary-word,library-0fc9673d,1,library,library,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\library-0fc9673d.mp3,audio/tts/assets/en-v1/vocabulary-word/library-0fc9673d.mp3,3,1|2|3,meaning-not-english:thư viện|meaning-not-english:thư viện|meaning-not-english:thư viện
eng6-p2b-vocab-00005,english,6,vocabulary-word,homework-09f46780,1,homework,homework,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\homework-09f46780.mp3,audio/tts/assets/en-v1/vocabulary-word/homework-09f46780.mp3,3,1|2|3,meaning-not-english:bài tập về nhà|meaning-not-english:bài tập về nhà|meaning-not-english:bài tập về nhà
eng6-p2b-vocab-00006,english,6,vocabulary-word,lesson-b8cad31e,1,lesson,lesson,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\lesson-b8cad31e.mp3,audio/tts/assets/en-v1/vocabulary-word/lesson-b8cad31e.mp3,3,1|2|3,meaning-not-english:bài học|meaning-not-english:bài học|meaning-not-english:bài học
eng6-p2b-vocab-00007,english,6,vocabulary-word,playground-9b1145b7,1,playground,playground,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\playground-9b1145b7.mp3,audio/tts/assets/en-v1/vocabulary-word/playground-9b1145b7.mp3,3,1|2|3,meaning-not-english:sân chơi|meaning-not-english:sân chơi|meaning-not-english:sân chơi
eng6-p2b-vocab-00008,english,6,vocabulary-word,pencil-case-f498b399,1,pencil case,pencil case,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\pencil-case-f498b399.mp3,audio/tts/assets/en-v1/vocabulary-word/pencil-case-f498b399.mp3,3,1|2|3,meaning-not-english:hộp bút|meaning-not-english:hộp bút|meaning-not-english:hộp bút
eng6-p2b-vocab-00009,english,6,vocabulary-word,calculator-12e263f2,1,calculator,calculator,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\calculator-12e263f2.mp3,audio/tts/assets/en-v1/vocabulary-word/calculator-12e263f2.mp3,3,1|2|3,meaning-not-english:máy tính bỏ túi|meaning-not-english:máy tính bỏ túi|meaning-not-english:máy tính bỏ túi
eng6-p2b-vocab-00010,english,6,vocabulary-word,boarding-school-5336c156,1,boarding school,boarding school,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\boarding-school-5336c156.mp3,audio/tts/assets/en-v1/vocabulary-word/boarding-school-5336c156.mp3,3,1|2|3,meaning-not-english:trường nội trú|meaning-not-english:trường nội trú|meaning-not-english:trường nội trú
eng6-p2b-vocab-00011,english,6,vocabulary-word,international-school-8aa40976,1,international school,international school,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\international-school-8aa40976.mp3,audio/tts/assets/en-v1/vocabulary-word/international-school-8aa40976.mp3,3,1|2|3,meaning-not-english:trường quốc tế|meaning-not-english:trường quốc tế|meaning-not-english:trường quốc tế
eng6-p2b-vocab-00012,english,6,vocabulary-word,science-95896230,1,science,science,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\science-95896230.mp3,audio/tts/assets/en-v1/vocabulary-word/science-95896230.mp3,3,1|2|3,meaning-not-english:khoa học|meaning-not-english:khoa học|meaning-not-english:khoa học
eng6-p2b-vocab-00013,english,6,vocabulary-word,living-room-7d4ca31e,4,living room,living room,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\living-room-7d4ca31e.mp3,audio/tts/assets/en-v1/vocabulary-word/living-room-7d4ca31e.mp3,3,4|5|6,meaning-not-english:phòng khách|meaning-not-english:phòng khách|meaning-not-english:phòng khách
eng6-p2b-vocab-00014,english,6,vocabulary-word,bedroom-3f432036,4,bedroom,bedroom,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\bedroom-3f432036.mp3,audio/tts/assets/en-v1/vocabulary-word/bedroom-3f432036.mp3,3,4|5|6,meaning-not-english:phòng ngủ|meaning-not-english:phòng ngủ|meaning-not-english:phòng ngủ
eng6-p2b-vocab-00015,english,6,vocabulary-word,kitchen-70e5a172,4,kitchen,kitchen,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\kitchen-70e5a172.mp3,audio/tts/assets/en-v1/vocabulary-word/kitchen-70e5a172.mp3,3,4|5|6,meaning-not-english:nhà bếp|meaning-not-english:nhà bếp|meaning-not-english:nhà bếp
eng6-p2b-vocab-00016,english,6,vocabulary-word,bathroom-d06b6c58,4,bathroom,bathroom,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\bathroom-d06b6c58.mp3,audio/tts/assets/en-v1/vocabulary-word/bathroom-d06b6c58.mp3,3,4|5|6,meaning-not-english:phòng tắm|meaning-not-english:phòng tắm|meaning-not-english:phòng tắm
eng6-p2b-vocab-00017,english,6,vocabulary-word,attic-dc2b4161,4,attic,attic,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\attic-dc2b4161.mp3,audio/tts/assets/en-v1/vocabulary-word/attic-dc2b4161.mp3,3,4|5|6,meaning-not-english:gác mái|meaning-not-english:gác mái|meaning-not-english:gác mái
eng6-p2b-vocab-00018,english,6,vocabulary-word,sofa-0340f00d,4,sofa,sofa,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\sofa-0340f00d.mp3,audio/tts/assets/en-v1/vocabulary-word/sofa-0340f00d.mp3,3,4|5|6,meaning-not-english:ghế sô pha|meaning-not-english:ghế sô pha|meaning-not-english:ghế sô pha
eng6-p2b-vocab-00019,english,6,vocabulary-word,cupboard-f1ac6f66,4,cupboard,cupboard,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\cupboard-f1ac6f66.mp3,audio/tts/assets/en-v1/vocabulary-word/cupboard-f1ac6f66.mp3,3,4|5|6,meaning-not-english:tủ chén|meaning-not-english:tủ chén|meaning-not-english:tủ chén
eng6-p2b-vocab-00020,english,6,vocabulary-word,wardrobe-4f27ed46,4,wardrobe,wardrobe,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\wardrobe-4f27ed46.mp3,audio/tts/assets/en-v1/vocabulary-word/wardrobe-4f27ed46.mp3,3,4|5|6,meaning-not-english:tủ quần áo|meaning-not-english:tủ quần áo|meaning-not-english:tủ quần áo
eng6-p2b-vocab-00021,english,6,vocabulary-word,lamp-ca4c69c4,4,lamp,lamp,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\lamp-ca4c69c4.mp3,audio/tts/assets/en-v1/vocabulary-word/lamp-ca4c69c4.mp3,3,4|5|6,meaning-not-english:đèn|meaning-not-english:đèn|meaning-not-english:đèn
eng6-p2b-vocab-00022,english,6,vocabulary-word,fridge-66c37dd7,4,fridge,fridge,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\fridge-66c37dd7.mp3,audio/tts/assets/en-v1/vocabulary-word/fridge-66c37dd7.mp3,3,4|5|6,meaning-not-english:tủ lạnh|meaning-not-english:tủ lạnh|meaning-not-english:tủ lạnh
eng6-p2b-vocab-00023,english,6,vocabulary-word,dishwasher-fe848f52,4,dishwasher,dishwasher,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\dishwasher-fe848f52.mp3,audio/tts/assets/en-v1/vocabulary-word/dishwasher-fe848f52.mp3,3,4|5|6,meaning-not-english:máy rửa bát|meaning-not-english:máy rửa bát|meaning-not-english:máy rửa bát
eng6-p2b-vocab-00024,english,6,vocabulary-word,between-b20e1112,4,between,between,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\between-b20e1112.mp3,audio/tts/assets/en-v1/vocabulary-word/between-b20e1112.mp3,3,4|5|6,meaning-not-english:ở giữa|meaning-not-english:ở giữa|meaning-not-english:ở giữa
eng6-p2b-vocab-00025,english,6,vocabulary-word,friendly-e255a3c5,7,friendly,friendly,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\friendly-e255a3c5.mp3,audio/tts/assets/en-v1/vocabulary-word/friendly-e255a3c5.mp3,3,7|8|9,meaning-not-english:thân thiện|meaning-not-english:thân thiện|meaning-not-english:thân thiện
eng6-p2b-vocab-00026,english,6,vocabulary-word,kind-76762bbc,7,kind,kind,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\kind-76762bbc.mp3,audio/tts/assets/en-v1/vocabulary-word/kind-76762bbc.mp3,3,7|8|9,meaning-not-english:tốt bụng|meaning-not-english:tốt bụng|meaning-not-english:tốt bụng
eng6-p2b-vocab-00027,english,6,vocabulary-word,funny-b39d5876,7,funny,funny,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\funny-b39d5876.mp3,audio/tts/assets/en-v1/vocabulary-word/funny-b39d5876.mp3,3,7|8|9,meaning-not-english:vui tính|meaning-not-english:vui tính|meaning-not-english:vui tính
eng6-p2b-vocab-00028,english,6,vocabulary-word,clever-7192a005,7,clever,clever,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\clever-7192a005.mp3,audio/tts/assets/en-v1/vocabulary-word/clever-7192a005.mp3,3,7|8|9,meaning-not-english:thông minh|meaning-not-english:thông minh|meaning-not-english:thông minh
eng6-p2b-vocab-00029,english,6,vocabulary-word,shy-33fe91e0,7,shy,shy,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\shy-33fe91e0.mp3,audio/tts/assets/en-v1/vocabulary-word/shy-33fe91e0.mp3,3,7|8|9,meaning-not-english:nhút nhát|meaning-not-english:nhút nhát|meaning-not-english:nhút nhát
eng6-p2b-vocab-00030,english,6,vocabulary-word,creative-01b063fb,7,creative,creative,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\creative-01b063fb.mp3,audio/tts/assets/en-v1/vocabulary-word/creative-01b063fb.mp3,3,7|8|9,meaning-not-english:sáng tạo|meaning-not-english:sáng tạo|meaning-not-english:sáng tạo
eng6-p2b-vocab-00031,english,6,vocabulary-word,confident-885e9022,7,confident,confident,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\confident-885e9022.mp3,audio/tts/assets/en-v1/vocabulary-word/confident-885e9022.mp3,3,7|8|9,meaning-not-english:tự tin|meaning-not-english:tự tin|meaning-not-english:tự tin
eng6-p2b-vocab-00032,english,6,vocabulary-word,hard-working-b5c19279,7,hard-working,hard-working,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\hard-working-b5c19279.mp3,audio/tts/assets/en-v1/vocabulary-word/hard-working-b5c19279.mp3,3,7|8|9,meaning-not-english:chăm chỉ|meaning-not-english:chăm chỉ|meaning-not-english:chăm chỉ
eng6-p2b-vocab-00033,english,6,vocabulary-word,curly-hair-489012f1,7,curly hair,curly hair,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\curly-hair-489012f1.mp3,audio/tts/assets/en-v1/vocabulary-word/curly-hair-489012f1.mp3,3,7|8|9,meaning-not-english:tóc xoăn|meaning-not-english:tóc xoăn|meaning-not-english:tóc xoăn
eng6-p2b-vocab-00034,english,6,vocabulary-word,straight-hair-c8d17808,7,straight hair,straight hair,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\straight-hair-c8d17808.mp3,audio/tts/assets/en-v1/vocabulary-word/straight-hair-c8d17808.mp3,3,7|8|9,meaning-not-english:tóc thẳng|meaning-not-english:tóc thẳng|meaning-not-english:tóc thẳng
eng6-p2b-vocab-00035,english,6,vocabulary-word,slim-1b48926b,7,slim,slim,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\slim-1b48926b.mp3,audio/tts/assets/en-v1/vocabulary-word/slim-1b48926b.mp3,3,7|8|9,meaning-not-english:mảnh mai|meaning-not-english:mảnh mai|meaning-not-english:mảnh mai
eng6-p2b-vocab-00036,english,6,vocabulary-word,sporty-416c3c57,7,sporty,sporty,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\sporty-416c3c57.mp3,audio/tts/assets/en-v1/vocabulary-word/sporty-416c3c57.mp3,3,7|8|9,meaning-not-english:yêu thể thao|meaning-not-english:yêu thể thao|meaning-not-english:yêu thể thao
eng6-p2b-vocab-00037,english,6,vocabulary-word,neighbourhood-ac4e3c23,10,neighbourhood,neighbourhood,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\neighbourhood-ac4e3c23.mp3,audio/tts/assets/en-v1/vocabulary-word/neighbourhood-ac4e3c23.mp3,3,10|11|12,meaning-not-english:khu phố|meaning-not-english:khu phố|meaning-not-english:khu phố
eng6-p2b-vocab-00038,english,6,vocabulary-word,market-9a941542,10,market,market,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\market-9a941542.mp3,audio/tts/assets/en-v1/vocabulary-word/market-9a941542.mp3,3,10|11|12,meaning-not-english:chợ|meaning-not-english:chợ|meaning-not-english:chợ
eng6-p2b-vocab-00039,english,6,vocabulary-word,museum-46ae92aa,10,museum,museum,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\museum-46ae92aa.mp3,audio/tts/assets/en-v1/vocabulary-word/museum-46ae92aa.mp3,3,10|11|12,meaning-not-english:bảo tàng|meaning-not-english:bảo tàng|meaning-not-english:bảo tàng
eng6-p2b-vocab-00040,english,6,vocabulary-word,post-office-63958674,10,post office,post office,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\post-office-63958674.mp3,audio/tts/assets/en-v1/vocabulary-word/post-office-63958674.mp3,3,10|11|12,meaning-not-english:bưu điện|meaning-not-english:bưu điện|meaning-not-english:bưu điện
eng6-p2b-vocab-00041,english,6,vocabulary-word,railway-station-1c9e216d,10,railway station,railway station,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\railway-station-1c9e216d.mp3,audio/tts/assets/en-v1/vocabulary-word/railway-station-1c9e216d.mp3,3,10|11|12,meaning-not-english:ga tàu|meaning-not-english:ga tàu|meaning-not-english:ga tàu
eng6-p2b-vocab-00042,english,6,vocabulary-word,square-8759e629,10,square,square,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\square-8759e629.mp3,audio/tts/assets/en-v1/vocabulary-word/square-8759e629.mp3,3,10|11|12,meaning-not-english:quảng trường|meaning-not-english:quảng trường|meaning-not-english:quảng trường
eng6-p2b-vocab-00043,english,6,vocabulary-word,noisy-d23eb9b0,10,noisy,noisy,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\noisy-d23eb9b0.mp3,audio/tts/assets/en-v1/vocabulary-word/noisy-d23eb9b0.mp3,3,10|11|12,meaning-not-english:ồn ào|meaning-not-english:ồn ào|meaning-not-english:ồn ào
eng6-p2b-vocab-00044,english,6,vocabulary-word,peaceful-6908896f,10,peaceful,peaceful,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\peaceful-6908896f.mp3,audio/tts/assets/en-v1/vocabulary-word/peaceful-6908896f.mp3,3,10|11|12,meaning-not-english:yên bình|meaning-not-english:yên bình|meaning-not-english:yên bình
eng6-p2b-vocab-00045,english,6,vocabulary-word,narrow-612a203d,10,narrow,narrow,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\narrow-612a203d.mp3,audio/tts/assets/en-v1/vocabulary-word/narrow-612a203d.mp3,3,10|11|12,meaning-not-english:hẹp|meaning-not-english:hẹp|meaning-not-english:hẹp
eng6-p2b-vocab-00046,english,6,vocabulary-word,modern-077adc85,10,modern,modern,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\modern-077adc85.mp3,audio/tts/assets/en-v1/vocabulary-word/modern-077adc85.mp3,6,10|11|12|25|26|27,meaning-not-english:hiện đại|meaning-not-english:hiện đại|meaning-not-english:hiện đại|meaning-not-english:hiện đại|meaning-not-english:hiện đại|meaning-not-english:hiện đại
eng6-p2b-vocab-00047,english,6,vocabulary-word,turn-left-c8839e02,10,turn left,turn left,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\turn-left-c8839e02.mp3,audio/tts/assets/en-v1/vocabulary-word/turn-left-c8839e02.mp3,3,10|11|12,meaning-not-english:rẽ trái|meaning-not-english:rẽ trái|meaning-not-english:rẽ trái
eng6-p2b-vocab-00048,english,6,vocabulary-word,go-straight-49c738ee,10,go straight,go straight,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\go-straight-49c738ee.mp3,audio/tts/assets/en-v1/vocabulary-word/go-straight-49c738ee.mp3,3,10|11|12,meaning-not-english:đi thẳng|meaning-not-english:đi thẳng|meaning-not-english:đi thẳng
eng6-p2b-vocab-00049,english,6,vocabulary-word,waterfall-3b447f10,13,waterfall,waterfall,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\waterfall-3b447f10.mp3,audio/tts/assets/en-v1/vocabulary-word/waterfall-3b447f10.mp3,3,13|14|15,meaning-not-english:thác nước|meaning-not-english:thác nước|meaning-not-english:thác nước
eng6-p2b-vocab-00050,english,6,vocabulary-word,cave-d31b9e97,13,cave,cave,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\cave-d31b9e97.mp3,audio/tts/assets/en-v1/vocabulary-word/cave-d31b9e97.mp3,3,13|14|15,meaning-not-english:hang động|meaning-not-english:hang động|meaning-not-english:hang động
eng6-p2b-vocab-00051,english,6,vocabulary-word,island-e8ea192f,13,island,island,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\island-e8ea192f.mp3,audio/tts/assets/en-v1/vocabulary-word/island-e8ea192f.mp3,3,13|14|15,meaning-not-english:hòn đảo|meaning-not-english:hòn đảo|meaning-not-english:hòn đảo
eng6-p2b-vocab-00052,english,6,vocabulary-word,forest-2b6f47f3,13,forest,forest,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\forest-2b6f47f3.mp3,audio/tts/assets/en-v1/vocabulary-word/forest-2b6f47f3.mp3,3,13|14|15,meaning-not-english:rừng|meaning-not-english:rừng|meaning-not-english:rừng
eng6-p2b-vocab-00053,english,6,vocabulary-word,mountain-5e348ea1,13,mountain,mountain,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\mountain-5e348ea1.mp3,audio/tts/assets/en-v1/vocabulary-word/mountain-5e348ea1.mp3,3,13|14|15,meaning-not-english:núi|meaning-not-english:núi|meaning-not-english:núi
eng6-p2b-vocab-00054,english,6,vocabulary-word,desert-a104d5db,13,desert,desert,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\desert-a104d5db.mp3,audio/tts/assets/en-v1/vocabulary-word/desert-a104d5db.mp3,3,13|14|15,meaning-not-english:sa mạc|meaning-not-english:sa mạc|meaning-not-english:sa mạc
eng6-p2b-vocab-00055,english,6,vocabulary-word,valley-9280a5d5,13,valley,valley,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\valley-9280a5d5.mp3,audio/tts/assets/en-v1/vocabulary-word/valley-9280a5d5.mp3,3,13|14|15,meaning-not-english:thung lũng|meaning-not-english:thung lũng|meaning-not-english:thung lũng
eng6-p2b-vocab-00056,english,6,vocabulary-word,beach-d4091ca1,13,beach,beach,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\beach-d4091ca1.mp3,audio/tts/assets/en-v1/vocabulary-word/beach-d4091ca1.mp3,3,13|14|15,meaning-not-english:bãi biển|meaning-not-english:bãi biển|meaning-not-english:bãi biển
eng6-p2b-vocab-00057,english,6,vocabulary-word,wonder-ab03b655,13,wonder,wonder,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\wonder-ab03b655.mp3,audio/tts/assets/en-v1/vocabulary-word/wonder-ab03b655.mp3,3,13|14|15,meaning-not-english:kì quan|meaning-not-english:kì quan|meaning-not-english:kì quan
eng6-p2b-vocab-00058,english,6,vocabulary-word,beautiful-6ffd8a81,13,beautiful,beautiful,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\beautiful-6ffd8a81.mp3,audio/tts/assets/en-v1/vocabulary-word/beautiful-6ffd8a81.mp3,3,13|14|15,meaning-not-english:xinh đẹp|meaning-not-english:xinh đẹp|meaning-not-english:xinh đẹp
eng6-p2b-vocab-00059,english,6,vocabulary-word,dangerous-c93fa372,13,dangerous,dangerous,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\dangerous-c93fa372.mp3,audio/tts/assets/en-v1/vocabulary-word/dangerous-c93fa372.mp3,3,13|14|15,meaning-not-english:nguy hiểm|meaning-not-english:nguy hiểm|meaning-not-english:nguy hiểm
eng6-p2b-vocab-00060,english,6,vocabulary-word,tourist-55f6bb48,13,tourist,tourist,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\tourist-55f6bb48.mp3,audio/tts/assets/en-v1/vocabulary-word/tourist-55f6bb48.mp3,3,13|14|15,meaning-not-english:du khách|meaning-not-english:du khách|meaning-not-english:du khách
eng6-p2b-vocab-00061,english,6,vocabulary-word,celebrate-242c4187,16,celebrate,celebrate,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\celebrate-242c4187.mp3,audio/tts/assets/en-v1/vocabulary-word/celebrate-242c4187.mp3,3,16|17|18,meaning-not-english:ăn mừng|meaning-not-english:ăn mừng|meaning-not-english:ăn mừng
eng6-p2b-vocab-00062,english,6,vocabulary-word,fireworks-74cbfb90,16,fireworks,fireworks,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\fireworks-74cbfb90.mp3,audio/tts/assets/en-v1/vocabulary-word/fireworks-74cbfb90.mp3,3,16|17|18,meaning-not-english:pháo hoa|meaning-not-english:pháo hoa|meaning-not-english:pháo hoa
eng6-p2b-vocab-00063,english,6,vocabulary-word,lucky-money-81433e2a,16,lucky money,lucky money,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\lucky-money-81433e2a.mp3,audio/tts/assets/en-v1/vocabulary-word/lucky-money-81433e2a.mp3,3,16|17|18,meaning-not-english:tiền lì xì|meaning-not-english:tiền lì xì|meaning-not-english:tiền lì xì
eng6-p2b-vocab-00064,english,6,vocabulary-word,peach-blossom-c8aa2f02,16,peach blossom,peach blossom,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\peach-blossom-c8aa2f02.mp3,audio/tts/assets/en-v1/vocabulary-word/peach-blossom-c8aa2f02.mp3,3,16|17|18,meaning-not-english:hoa đào|meaning-not-english:hoa đào|meaning-not-english:hoa đào
eng6-p2b-vocab-00065,english,6,vocabulary-word,apricot-blossom-57a2b4e1,16,apricot blossom,apricot blossom,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\apricot-blossom-57a2b4e1.mp3,audio/tts/assets/en-v1/vocabulary-word/apricot-blossom-57a2b4e1.mp3,3,16|17|18,
eng6-p2b-vocab-00066,english,6,vocabulary-word,family-gathering-93a998d7,16,family gathering,family gathering,en-v1,en-US-Neural2-F,F:\1_A_Disk_D\khuong-binh\lop6-tts-audio\en-v1\vocabulary-word\family-gathering-93a998d7.mp3,audio/tts/assets/en-v1/vocabulary-word/family-gathering-93a998d7.mp3,3,16|17|18,meaning-not-english:sum họp gia đình|meaning-not-english:sum họp gia đình|meaning-not-english:sum họp gia đình
